system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,mean_LST,.geo
00000000000000000564,678368,0,3,123,S,271230332003,+44.9608539,-093.2027754,G5030,Block Group 3,27,033200,{downscaled LST=88.47593425165718},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573,349845,0,3,123,S,271230324003,+44.9645419,-093.1329938,G5030,Block Group 3,27,032400,{downscaled LST=89.0842905034647},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c3,472379,0,3,123,S,271230302013,+44.9780869,-093.1619836,G5030,Block Group 3,27,030201,{downscaled LST=82.05708823730835},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c4,699056,0,3,123,S,271230301003,+44.9753666,-093.1780707,G5030,Block Group 3,27,030100,{downscaled LST=92.26083943484728},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cc,390592,0,3,123,S,271230304003,+44.9815742,-093.1229515,G5030,Block Group 3,27,030400,{downscaled LST=80.15931778783768},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ce,367304,0,3,123,S,271230305003,+44.9755113,-093.1000189,G5030,Block Group 3,27,030500,{downscaled LST=82.09093787098725},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,300310,0,3,123,S,271230308003,+44.9727510,-093.1110420,G5030,Block Group 3,27,030800,{downscaled LST=83.65262632021751},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787,498852,0,3,123,S,271230309003,+44.9738432,-093.0848610,G5030,Block Group 3,27,030900,{downscaled LST=84.77898937519441},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,300710,0,3,123,S,271230311003,+44.9756536,-093.0510151,G5030,Block Group 3,27,031100,{downscaled LST=80.57891136536537},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,301933,0,3,123,S,271230312003,+44.9719918,-093.1390502,G5030,Block Group 3,27,031200,{downscaled LST=78.01609116442386},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c,220542,0,3,123,S,271230307023,+44.9794323,-093.0217113,G5030,Block Group 3,27,030702,{downscaled LST=77.44528018332079},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb,554532,0,3,123,S,271230405023,+45.0866704,-093.0198511,G5030,Block Group 3,27,040502,{downscaled LST=76.66567132861658},"{""type"":""MultiPoint"",""coordinates"":[]}"
