system:index,CTU_NAME,sq_miles,.geo
000000000000000000a8,Northfield,"{groups=[{tempbin=1, sum=1.061080273448822}, {tempbin=2, sum=0.09916881760552361}, {tempbin=3, sum=0.22932680302584155}, {tempbin=4, sum=0.05305518757880859}, {tempbin=5, sum=0.009173357063964844}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,Hancock Twp.,"{groups=[{tempbin=1, sum=16.880918014182217}, {tempbin=2, sum=0.060014437296185344}, {tempbin=3, sum=0.021486607595892326}, {tempbin=4, sum=0.005186833960308839}, {tempbin=5, sum=9.879715513916017E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,Newport,"{groups=[{tempbin=1, sum=1.8847575634827909}, {tempbin=2, sum=0.3715801876145881}, {tempbin=3, sum=0.9051585096430478}, {tempbin=4, sum=0.2853900559257937}, {tempbin=5, sum=0.16669956399147945}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,Bethel,"{groups=[{tempbin=1, sum=0.512643667052745}, {tempbin=2, sum=0.10565380163298342}, {tempbin=3, sum=0.20740212751052836}, {tempbin=4, sum=0.04343329109399411}, {tempbin=5, sum=0.006588335861773684}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,Blakeley Twp.,"{groups=[{tempbin=1, sum=25.169302585737327}, {tempbin=2, sum=0.14054537683465587}, {tempbin=3, sum=0.09972722321416623}, {tempbin=4, sum=0.015592856184283447}, {tempbin=5, sum=0.006185622792260742}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,Circle Pines,"{groups=[{tempbin=1, sum=0.7552358333365031}, {tempbin=2, sum=0.3213393441358339}, {tempbin=3, sum=0.5095460857521376}, {tempbin=4, sum=0.0848048701421447}, {tempbin=5, sum=0.06961012832752085}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,Corcoran,"{groups=[{tempbin=1, sum=29.444832497502148}, {tempbin=2, sum=2.644710774065958}, {tempbin=3, sum=1.5008760198979978}, {tempbin=4, sum=0.1481719246619565}, {tempbin=5, sum=0.09249323626983015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,Tonka Bay,"{groups=[{tempbin=1, sum=0.6569909498496096}, {tempbin=2, sum=0.10409133347737408}, {tempbin=3, sum=0.035191306512213125}, {tempbin=4, sum=0.00787580796862793}, {tempbin=5, sum=0.007629863682568363}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,St. Francis,"{groups=[{tempbin=1, sum=13.004513695782233}, {tempbin=2, sum=2.077319747389002}, {tempbin=3, sum=3.899133303699394}, {tempbin=4, sum=1.2220428605621878}, {tempbin=5, sum=1.491040485097273}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,Spring Park,{groups=[]},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,Stillwater,"{groups=[{tempbin=1, sum=3.1041387398882514}, {tempbin=2, sum=1.974298469630176}, {tempbin=3, sum=1.9886338571229196}, {tempbin=4, sum=0.4360419501635729}, {tempbin=5, sum=0.5622774713577594}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,Excelsior,"{groups=[{tempbin=1, sum=0.14915158080611593}, {tempbin=2, sum=0.14349162057978482}, {tempbin=3, sum=0.20305455339847342}, {tempbin=4, sum=0.07211556872050785}, {tempbin=5, sum=0.06300828271268918}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,Victoria,"{groups=[{tempbin=1, sum=5.149318792010643}, {tempbin=2, sum=1.1537680707260995}, {tempbin=3, sum=1.8211165049112497}, {tempbin=4, sum=0.3209844583554558}, {tempbin=5, sum=0.08695206497307131}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,Pine Springs,"{groups=[{tempbin=1, sum=0.5996257081285012}, {tempbin=2, sum=0.10387700412165496}, {tempbin=3, sum=0.054518278675177174}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,Lino Lakes,"{groups=[{tempbin=1, sum=20.41167940349723}, {tempbin=2, sum=2.8513775452586176}, {tempbin=3, sum=3.0783867318969707}, {tempbin=4, sum=0.48652476416663776}, {tempbin=5, sum=0.4314149227912193}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,Marine on St. Croix,"{groups=[{tempbin=1, sum=3.6977823038127293}, {tempbin=2, sum=0.14570424420798347}, {tempbin=3, sum=0.05166808343212277}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,Spring Lake Twp.,"{groups=[{tempbin=1, sum=23.32232507111092}, {tempbin=2, sum=1.4746263069021703}, {tempbin=3, sum=0.625931442905217}, {tempbin=4, sum=0.04545949445321046}, {tempbin=5, sum=0.01037763534320068}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,Bayport,"{groups=[{tempbin=1, sum=0.3861576154802847}, {tempbin=2, sum=0.2677699234135989}, {tempbin=3, sum=0.5843784329125487}, {tempbin=4, sum=0.2006766300008058}, {tempbin=5, sum=0.26501069419304685}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,Columbia Heights,"{groups=[{tempbin=1, sum=0.11586670219374372}, {tempbin=2, sum=0.21505859408166472}, {tempbin=3, sum=1.3583806328299177}, {tempbin=4, sum=0.9223599189204136}, {tempbin=5, sum=0.8047887208706931}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,Elko New Market,"{groups=[{tempbin=1, sum=1.6923867627763982}, {tempbin=2, sum=0.4767576515693491}, {tempbin=3, sum=0.8411289805532544}, {tempbin=4, sum=0.20050733189058834}, {tempbin=5, sum=0.03366528422651368}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,Ham Lake,"{groups=[{tempbin=1, sum=20.062558752755553}, {tempbin=2, sum=5.773821342113281}, {tempbin=3, sum=5.470534235044716}, {tempbin=4, sum=1.0006743838461014}, {tempbin=5, sum=1.1184663041946667}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,New Germany,"{groups=[{tempbin=1, sum=0.7255376003215407}, {tempbin=2, sum=0.08985722689110698}, {tempbin=3, sum=0.10610923370707401}, {tempbin=4, sum=0.0039390977742187515}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,West St. Paul,"{groups=[{tempbin=1, sum=0.8568695661998285}, {tempbin=2, sum=0.4784990526137854}, {tempbin=3, sum=2.279157232450863}, {tempbin=4, sum=0.4678741257113876}, {tempbin=5, sum=0.8442738150596132}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,Stillwater Twp.,"{groups=[{tempbin=1, sum=12.282148054861326}, {tempbin=2, sum=1.1885523245970893}, {tempbin=3, sum=0.8368559213139399}, {tempbin=4, sum=0.09271142429254746}, {tempbin=5, sum=0.07333454427423704}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,Douglas Twp.,"{groups=[{tempbin=1, sum=29.900690815436413}, {tempbin=2, sum=1.819213033160182}, {tempbin=3, sum=1.5836255503174606}, {tempbin=4, sum=0.3451977598370359}, {tempbin=5, sum=0.3597536090865246}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,Edina,"{groups=[{tempbin=1, sum=2.064966032332819}, {tempbin=2, sum=2.7847484216711353}, {tempbin=3, sum=6.380346107501799}, {tempbin=4, sum=1.724493322938007}, {tempbin=5, sum=2.417457082014555}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,Mounds View,"{groups=[{tempbin=1, sum=0.9888192936805834}, {tempbin=2, sum=0.9873472686251767}, {tempbin=3, sum=1.3236952607855028}, {tempbin=4, sum=0.327428780519697}, {tempbin=5, sum=0.4633354548637794}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,Miesville,"{groups=[{tempbin=1, sum=1.3693686454716578}, {tempbin=2, sum=0.12320985455343014}, {tempbin=3, sum=0.1491763208517336}, {tempbin=4, sum=0.03512843913872685}, {tempbin=5, sum=0.06209225207330928}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,Waconia,"{groups=[{tempbin=1, sum=1.5488814121044985}, {tempbin=2, sum=0.6065685760498984}, {tempbin=3, sum=1.9316612646796463}, {tempbin=4, sum=0.7083853768237033}, {tempbin=5, sum=0.4070285775062583}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,Willernie,"{groups=[{tempbin=1, sum=0.09009276565962537}, {tempbin=2, sum=0.014973759892749022}, {tempbin=3, sum=0.015955489886901857}, {tempbin=4, sum=0.0017182813274230957}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,Mendota,"{groups=[{tempbin=1, sum=0.1937467662309445}, {tempbin=2, sum=0.04209898642866209}, {tempbin=3, sum=0.032004674112194854}, {tempbin=4, sum=0.0014771031988952635}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,Gem Lake,"{groups=[{tempbin=1, sum=0.8024079767561241}, {tempbin=2, sum=0.07781048735141599}, {tempbin=3, sum=0.06873686132667838}, {tempbin=4, sum=0.04197907980274655}, {tempbin=5, sum=0.05769092225555416}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,Little Canada,"{groups=[{tempbin=1, sum=0.8571900645483402}, {tempbin=2, sum=0.6867170268864804}, {tempbin=3, sum=1.3923287295799405}, {tempbin=4, sum=0.47818497098616863}, {tempbin=5, sum=0.5167518853226988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,Belle Plaine Twp.,"{groups=[{tempbin=1, sum=35.416899151187444}, {tempbin=2, sum=0.45892058746190306}, {tempbin=3, sum=0.21869606251884144}, {tempbin=4, sum=0.01434767091168823}, {tempbin=5, sum=0.010142285170770262}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,New Market Twp.,"{groups=[{tempbin=1, sum=29.54510592168752}, {tempbin=2, sum=1.4501955658908137}, {tempbin=3, sum=0.5582018013837898}, {tempbin=4, sum=0.035623535328973416}, {tempbin=5, sum=0.012619707532910165}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,Blaine,"{groups=[{tempbin=1, sum=9.513072530021145}, {tempbin=2, sum=4.113861776177562}, {tempbin=3, sum=11.671217640751284}, {tempbin=4, sum=3.661628010971945}, {tempbin=5, sum=3.6886129298895205}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,Lakeland,"{groups=[{tempbin=1, sum=0.807638006620133}, {tempbin=2, sum=0.5016493823361869}, {tempbin=3, sum=0.5100019015932296}, {tempbin=4, sum=0.12097871466833486}, {tempbin=5, sum=0.12195212096013784}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,Greenwood,"{groups=[{tempbin=1, sum=0.30612767316531464}, {tempbin=2, sum=0.022887882536352537}, {tempbin=3, sum=0.014028830196240252}, {tempbin=4, sum=2.4612185341186523E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,Andover,"{groups=[{tempbin=1, sum=10.803261031195433}, {tempbin=2, sum=5.604890674857731}, {tempbin=3, sum=10.059016840274039}, {tempbin=4, sum=3.333138162163216}, {tempbin=5, sum=3.2741265177662413}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,Eagan,"{groups=[{tempbin=1, sum=9.13233012255076}, {tempbin=2, sum=4.324343778330446}, {tempbin=3, sum=11.06316098414042}, {tempbin=4, sum=2.8383673139537957}, {tempbin=5, sum=3.9836042775591234}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,St. Bonifacius,"{groups=[{tempbin=1, sum=0.27637969110408345}, {tempbin=2, sum=0.2168243354743288}, {tempbin=3, sum=0.4661298669283803}, {tempbin=4, sum=0.07186538412136241}, {tempbin=5, sum=0.0024609668998535157}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,Dellwood,"{groups=[{tempbin=1, sum=2.4036301269038822}, {tempbin=2, sum=0.11478316580216684}, {tempbin=3, sum=0.016189647871893312}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,New Trier,"{groups=[{tempbin=1, sum=0.14150090929339598}, {tempbin=2, sum=0.021274952661364754}, {tempbin=3, sum=0.025727701059118646}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,Coon Rapids,"{groups=[{tempbin=1, sum=3.7454285229829356}, {tempbin=2, sum=2.293029724549874}, {tempbin=3, sum=8.056400766658923}, {tempbin=4, sum=3.5951014062902105}, {tempbin=5, sum=4.621161090556235}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,St. Paul,"{groups=[{tempbin=1, sum=6.288759180111905}, {tempbin=2, sum=3.775727449383455}, {tempbin=3, sum=20.58239269733084}, {tempbin=4, sum=9.244741747152522}, {tempbin=5, sum=11.751117257866687}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,Minnetrista,"{groups=[{tempbin=1, sum=20.460635701206826}, {tempbin=2, sum=1.9566981327081783}, {tempbin=3, sum=1.3111081764167156}, {tempbin=4, sum=0.12648478225457144}, {tempbin=5, sum=0.08265358294343282}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,Ravenna Twp.,"{groups=[{tempbin=1, sum=16.85193940412393}, {tempbin=2, sum=1.5908302550739428}, {tempbin=3, sum=1.1672503934103133}, {tempbin=4, sum=0.06994234784157717}, {tempbin=5, sum=0.010628455461437989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,Sunfish Lake,"{groups=[{tempbin=1, sum=1.3484640766032296}, {tempbin=2, sum=0.10317864873949578}, {tempbin=3, sum=0.08125748769094854}, {tempbin=4, sum=0.005663448016754152}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,St. Lawrence Twp.,"{groups=[{tempbin=1, sum=11.164355625179157}, {tempbin=2, sum=0.9040947552914113}, {tempbin=3, sum=0.901991838664878}, {tempbin=4, sum=0.30121335678114647}, {tempbin=5, sum=0.2666292787692998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,Burnsville,"{groups=[{tempbin=1, sum=8.134693120431661}, {tempbin=2, sum=4.011940354463411}, {tempbin=3, sum=7.169681132064159}, {tempbin=4, sum=2.164201325428511}, {tempbin=5, sum=3.3426676788971452}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,Vermillion Twp.,"{groups=[{tempbin=1, sum=31.058146005119802}, {tempbin=2, sum=1.317120020085876}, {tempbin=3, sum=1.2253460898363477}, {tempbin=4, sum=0.24086323781993405}, {tempbin=5, sum=0.13982715398699377}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,Centerville,"{groups=[{tempbin=1, sum=0.9780941537502411}, {tempbin=2, sum=0.46921914934129244}, {tempbin=3, sum=0.57873812513851}, {tempbin=4, sum=0.05905103866265244}, {tempbin=5, sum=0.01151694576974487}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,Hollywood Twp.,"{groups=[{tempbin=1, sum=32.65333390947823}, {tempbin=2, sum=0.8657997349361549}, {tempbin=3, sum=0.6931715587139436}, {tempbin=4, sum=0.08536345494417112}, {tempbin=5, sum=0.047237999156213475}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,Vadnais Heights,"{groups=[{tempbin=1, sum=2.749843893856164}, {tempbin=2, sum=1.0753501281960922}, {tempbin=3, sum=1.5933960870778348}, {tempbin=4, sum=0.5653732195081616}, {tempbin=5, sum=0.5430535803537797}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,St. Anthony,"{groups=[{tempbin=1, sum=0.26575244241723706}, {tempbin=2, sum=0.22425003718758518}, {tempbin=3, sum=1.0806204529350958}, {tempbin=4, sum=0.3364478406273001}, {tempbin=5, sum=0.33914841625250275}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,Brooklyn Center,"{groups=[{tempbin=1, sum=0.5492033893310689}, {tempbin=2, sum=0.36297647422849694}, {tempbin=3, sum=2.8329536535487594}, {tempbin=4, sum=2.1301851589704324}, {tempbin=5, sum=2.105742002124552}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,Mound,"{groups=[{tempbin=1, sum=0.9163036527306663}, {tempbin=2, sum=0.47104824513922333}, {tempbin=3, sum=0.4211053127819265}, {tempbin=4, sum=0.06493667047421278}, {tempbin=5, sum=0.11905190451084616}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,Hanover,"{groups=[{tempbin=1, sum=1.4330836436542524}, {tempbin=2, sum=0.2872018456113091}, {tempbin=3, sum=0.26980430307187525}, {tempbin=4, sum=0.055380063372143525}, {tempbin=5, sum=0.009064521638745111}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,Camden Twp.,"{groups=[{tempbin=1, sum=31.561225959522893}, {tempbin=2, sum=0.8180995606710735}, {tempbin=3, sum=0.4175182086907666}, {tempbin=4, sum=0.028572842502026356}, {tempbin=5, sum=0.024874633493426473}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,Randolph Twp.,"{groups=[{tempbin=1, sum=5.629086392246026}, {tempbin=2, sum=1.3033405599884185}, {tempbin=3, sum=1.6312949746302774}, {tempbin=4, sum=0.419845016374475}, {tempbin=5, sum=0.3056374512519101}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,Forest Lake,"{groups=[{tempbin=1, sum=24.84436483371747}, {tempbin=2, sum=1.7985027150334854}, {tempbin=3, sum=2.1174885815998272}, {tempbin=4, sum=0.42971435910356937}, {tempbin=5, sum=0.3876217649581977}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,Inver Grove Heights,"{groups=[{tempbin=1, sum=16.357030161430497}, {tempbin=2, sum=3.3339343101194903}, {tempbin=3, sum=6.067782028636161}, {tempbin=4, sum=1.323588549876482}, {tempbin=5, sum=0.8957729860809059}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,Nowthen,"{groups=[{tempbin=1, sum=19.235144086479373}, {tempbin=2, sum=5.450525096104192}, {tempbin=3, sum=6.076006469752059}, {tempbin=4, sum=1.0793100699502156}, {tempbin=5, sum=0.6498276258507936}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,Arden Hills,"{groups=[{tempbin=1, sum=4.027486050149428}, {tempbin=2, sum=1.6295767402221024}, {tempbin=3, sum=1.9683038804646196}, {tempbin=4, sum=0.38747486887240046}, {tempbin=5, sum=0.5816651460335834}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,Savage,"{groups=[{tempbin=1, sum=5.454638868379315}, {tempbin=2, sum=1.9472391869899777}, {tempbin=3, sum=5.070855956165272}, {tempbin=4, sum=1.4757750055161016}, {tempbin=5, sum=1.1704652848944357}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,Hampton Twp.,"{groups=[{tempbin=1, sum=30.10088655795783}, {tempbin=2, sum=2.210113878397612}, {tempbin=3, sum=1.8097944223315419}, {tempbin=4, sum=0.24822722251807297}, {tempbin=5, sum=0.1069337261965209}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,Watertown,"{groups=[{tempbin=1, sum=0.9599027521413775}, {tempbin=2, sum=0.4902721512723642}, {tempbin=3, sum=0.948851094058265}, {tempbin=4, sum=0.09417073234416488}, {tempbin=5, sum=0.03884551230426646}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,Linwood Twp.,"{groups=[{tempbin=1, sum=26.79730728224619}, {tempbin=2, sum=1.6756153769221869}, {tempbin=3, sum=1.7846805095608749}, {tempbin=4, sum=0.31582997132244783}, {tempbin=5, sum=0.19795880039046068}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,New Hope,"{groups=[{tempbin=1, sum=0.1343072337907103}, {tempbin=2, sum=0.23497392050194674}, {tempbin=3, sum=2.526095251515604}, {tempbin=4, sum=0.7317504325121192}, {tempbin=5, sum=1.3754995701433785}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,Randolph,"{groups=[{tempbin=1, sum=0.42878958345472457}, {tempbin=2, sum=0.16893042714486672}, {tempbin=3, sum=0.2893185877237973}, {tempbin=4, sum=0.07554836998745734}, {tempbin=5, sum=0.014118998379290763}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,Orono,"{groups=[{tempbin=1, sum=11.684772051822288}, {tempbin=2, sum=1.0691507591456704}, {tempbin=3, sum=0.3986346499432805}, {tempbin=4, sum=0.0783937814222899}, {tempbin=5, sum=0.14351537185686036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,Hopkins,"{groups=[{tempbin=1, sum=0.45701896514496404}, {tempbin=2, sum=0.2779993136540034}, {tempbin=3, sum=0.8770642163163326}, {tempbin=4, sum=0.6084296578668288}, {tempbin=5, sum=1.8000045193711436}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,Sand Creek Twp.,"{groups=[{tempbin=1, sum=27.40268284646082}, {tempbin=2, sum=1.6481636049444683}, {tempbin=3, sum=1.2192995930559236}, {tempbin=4, sum=0.27990069578959303}, {tempbin=5, sum=0.25770225597972984}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,Columbus,"{groups=[{tempbin=1, sum=32.6712285472579}, {tempbin=2, sum=1.589472520873669}, {tempbin=3, sum=1.0923405542313378}, {tempbin=4, sum=0.12918104286350082}, {tempbin=5, sum=0.04356310918309936}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,Woodbury,"{groups=[{tempbin=1, sum=14.041974142546795}, {tempbin=2, sum=4.146323076106602}, {tempbin=3, sum=11.024757282950308}, {tempbin=4, sum=2.9039484976184946}, {tempbin=5, sum=2.2514699824098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,White Bear Twp.,"{groups=[{tempbin=1, sum=4.45971601010399}, {tempbin=2, sum=1.1811138056081003}, {tempbin=3, sum=1.3349331588130455}, {tempbin=4, sum=0.1628883656127688}, {tempbin=5, sum=0.08291279347844246}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,Hastings,"{groups=[{tempbin=1, sum=3.570881936540731}, {tempbin=2, sum=1.1658702764152176}, {tempbin=3, sum=4.0065110095004774}, {tempbin=4, sum=1.0301381881064584}, {tempbin=5, sum=0.5541491588436639}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,Benton Twp.,"{groups=[{tempbin=1, sum=30.6111617842978}, {tempbin=2, sum=0.7033807679946927}, {tempbin=3, sum=0.30766781496588114}, {tempbin=4, sum=0.050320461521722384}, {tempbin=5, sum=0.01036334742802734}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,Oak Grove,"{groups=[{tempbin=1, sum=16.806530288462522}, {tempbin=2, sum=4.49659833818566}, {tempbin=3, sum=7.352064072918119}, {tempbin=4, sum=2.317492596603407}, {tempbin=5, sum=1.6596688314810601}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,Falcon Heights,"{groups=[{tempbin=1, sum=0.3118348109044569}, {tempbin=2, sum=0.28726843902418414}, {tempbin=3, sum=0.9267070705942096}, {tempbin=4, sum=0.3067166755729239}, {tempbin=5, sum=0.39644585418059664}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,Louisville Twp.,"{groups=[{tempbin=1, sum=10.246064749635249}, {tempbin=2, sum=1.246550454066838}, {tempbin=3, sum=1.6250017619057522}, {tempbin=4, sum=0.32767511832894297}, {tempbin=5, sum=0.2176259700613953}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,Cedar Lake Twp.,"{groups=[{tempbin=1, sum=30.357902709712683}, {tempbin=2, sum=1.4792223430333176}, {tempbin=3, sum=0.48420287195256895}, {tempbin=4, sum=0.0017332619791442867}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,Cottage Grove,"{groups=[{tempbin=1, sum=19.011493832785128}, {tempbin=2, sum=3.504182430462616}, {tempbin=3, sum=7.509269866286024}, {tempbin=4, sum=1.8500608871024753}, {tempbin=5, sum=1.8313409411992367}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,Lakeville,"{groups=[{tempbin=1, sum=14.833647469682338}, {tempbin=2, sum=4.165346620329541}, {tempbin=3, sum=12.176705471656714}, {tempbin=4, sum=3.0145742934942232}, {tempbin=5, sum=2.1892051820721536}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,Norwood Young America,"{groups=[{tempbin=1, sum=1.0177965090532333}, {tempbin=2, sum=0.3729565391920501}, {tempbin=3, sum=0.8556941994675499}, {tempbin=4, sum=0.11988311743558953}, {tempbin=5, sum=0.06660133157499401}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,Waconia Twp.,"{groups=[{tempbin=1, sum=23.183501204498835}, {tempbin=2, sum=0.614919654053888}, {tempbin=3, sum=0.35062468380444933}, {tempbin=4, sum=0.07665038665114739}, {tempbin=5, sum=0.059637359791461245}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,Grey Cloud Island Twp.,"{groups=[{tempbin=1, sum=2.068958926887717}, {tempbin=2, sum=0.05201841276589968}, {tempbin=3, sum=0.029092431604669206}, {tempbin=4, sum=7.39583457824707E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,St. Louis Park,"{groups=[{tempbin=1, sum=0.8127319191490229}, {tempbin=2, sum=0.7377671997810791}, {tempbin=3, sum=3.9389850889400555}, {tempbin=4, sum=1.8776648701444487}, {tempbin=5, sum=2.9777579766592743}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,Hugo,"{groups=[{tempbin=1, sum=26.937470539156475}, {tempbin=2, sum=2.447863330287698}, {tempbin=3, sum=2.563587369120647}, {tempbin=4, sum=0.4585026109290182}, {tempbin=5, sum=0.18600777479097289}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,Roseville,"{groups=[{tempbin=1, sum=1.9408875930657923}, {tempbin=2, sum=2.0147879308345464}, {tempbin=3, sum=5.2025678343338715}, {tempbin=4, sum=1.2670330991756054}, {tempbin=5, sum=2.485393362021995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,Apple Valley,"{groups=[{tempbin=1, sum=4.140637916963729}, {tempbin=2, sum=2.5728997073616386}, {tempbin=3, sum=5.285202343786401}, {tempbin=4, sum=1.8146922633875644}, {tempbin=5, sum=3.0813924647820805}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,Minneapolis,"{groups=[{tempbin=1, sum=2.748314354040043}, {tempbin=2, sum=2.7813897373469456}, {tempbin=3, sum=18.167604036047457}, {tempbin=4, sum=11.97157356774846}, {tempbin=5, sum=18.206427192327407}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
